"Date","Open","High","Low","Close","Volume"
#2013-01-01#,188.81,193.48,187.545,193.3,93325
#2013-01-02#,198.88,199.56,193.72,197.88,154413
#2013-01-03#,197.73,198.755,195.81,196.72,117003
#2013-01-04#,199.22,199.85,196.1,197.02,260253
#2013-01-07#,199.56,204.53,199.56,201.77,325429
#2013-01-08#,202.11,202.952,198.94,200.56,145957
#2013-01-09#,201.03,206.27,200.38,204.66,210445
#2013-01-10#,206.26,206.26,201.31,202.7,245525
#2013-01-11#,202.54,204.32,201.55,201.88,159275
#2013-01-14#,201.43,205.84,201.43,205.27,132518
#2013-01-15#,204.45,204.68,202.6,204.11,105857
#2013-01-16#,203.79,205.42,203.49,204.11,104003
#2013-01-17#,204.74,208.54,204.23,207.78,188148
#2013-01-18#,208,210.885,206.72,209.3,193048
#2013-01-21#,208,210.885,206.72,209.3,193048
#2013-01-22#,209.12,210.096,207.79,210.04,136932
#2013-01-23#,208.61,212.86,208.61,211.01,209198
#2013-01-24#,211.58,212.845,209.1,211.09,177248
#2013-01-25#,210.81,214.31,210.81,214.31,73060
#2013-01-28#,213.67,214.64,211.15,212.13,107609
#2013-01-29#,212.26,213.34,211.27,213.21,92386
#2013-01-30#,212.93,214.1,210.75,211.56,121211
#2013-01-31#,210.93,214.68,209.99,212.53,93831
#2013-02-01#,214.52,215.63,213.83,214.6,71230
#2013-02-04#,213.32,213.98,211.13,212,94079
#2013-02-05#,213.97,217.16,212.66,216.19,115313
#2013-02-06#,215.81,218.45,214.068,216.52,207725
#2013-02-07#,217.68,221.63,216.53,221.56,236230
#2013-02-08#,219.38,222.48,219.05,221.15,166815
#2013-02-11#,221.01,221.73,217.8,219.37,165521
#2013-02-12#,219.45,220.8,217.89,217.99,107727
#2013-02-13#,217.88,220.42,216.65,218.94,145470
#2013-02-14#,217.76,218.72,216.2,217.75,96018
#2013-02-15#,217.3,218.87,213.49,215.14,173109
#2013-02-18#,217.3,218.87,213.49,215.14,173109
#2013-02-19#,216.15,218.32,215.17,217.15,116931
#2013-02-20#,216.98,218.35,214.19,214.67,145059
#2013-02-21#,211.7,214.77,211.7,212.8,83700
#2013-02-22#,213.76,214.514,212.28,212.59,119250
#2013-02-25#,213.11,214.68,206.34,206.61,554416
#2013-02-26#,208,210.9,205.01,209.82,302885
#2013-02-27#,209.99,214.35,207.52,213.59,225151
#2013-02-28#,212,214.98,211.53,212.8,164459
#2013-03-01#,211.45,212.58,209.13,211.16,330795
#2013-03-04#,210.68,211.54,208.44,210.94,182187
#2013-03-05#,211.78,214.06,211.44,214.06,199744
#2013-03-06#,214.5,215.76,213.36,215.21,169375
#2013-03-07#,215.89,216.31,213.87,215.55,98773
#2013-03-08#,216.1,218.66,214.67,218.48,158302
#2013-03-11#,217.53,219.6,217.33,219.6,92494
#2013-03-12#,219.68,219.68,216.2,217.79,76816
#2013-03-13#,218.18,218.54,216.02,218.13,117356
#2013-03-14#,218.75,220.22,218.25,220.07,123799
#2013-03-15#,219.79,219.8,217.355,218.44,170032
#2013-03-18#,217.05,219.705,216.58,217.8,102266
#2013-03-19#,218.42,219.47,216.885,218.75,139174
#2013-03-20#,219.85,222.26,219.85,221.5,130811
#2013-03-21#,220.32,221.99,218.06,219.51,97342
#2013-03-22#,220.24,220.6,218.54,219.72,134175
#2013-03-25#,219.92,221.21,211.67,213.06,284353
#2013-03-26#,213.77,214.25,211.6,214.21,215106
#2013-03-27#,212.7,214.22,211.01,212.54,143563
#2013-03-28#,212.83,214.07,211.58,213.22,218769
#2013-03-29#,212.83,214.07,211.58,213.22,218769
#2013-04-01#,213.07,213.6,210.18,211.61,105768
#2013-04-02#,212.91,213.708,210.55,211.58,171228
#2013-04-03#,211.8,211.8,206.68,207.75,200433
#2013-04-04#,207.5,208.2,206.24,207.28,190320
#2013-04-05#,204.8,206.01,203.85,204.55,128762
#2013-04-08#,204.96,207.19,204.5,206.99,159190
#2013-04-09#,207.03,209.19,206.2,208.61,144727
#2013-04-10#,209.4,213.29,209.01,213.12,152812
#2013-04-11#,210,211.51,207.33,209.53,210368
#2013-04-12#,208.58,211.49,208.45,211.48,158700
#2013-04-15#,211.14,212.495,196.48,197.91,608655
#2013-04-16#,200.39,204.52,198.219,203.97,309575
#2013-04-17#,203.28,203.86,200.93,202.32,225162
#2013-04-18#,202.42,203.62,200.19,201.45,243485
#2013-04-19#,201.93,201.93,197.85,199.64,243997
#2013-04-22#,200.08,204.03,198.44,203.01,249203
#2013-04-23#,204.58,210.37,202.88,208.92,261561
#2013-04-24#,209.68,212.24,208.3,210.04,259439
#2013-04-25#,210.46,212.8,209.83,212,155431
#2013-04-26#,211.5,211.5,205.35,206.57,226964
#2013-04-29#,207.21,207.21,205.126,206.27,201896
#2013-04-30#,206.05,209.04,203.91,208.96,228305
#2013-05-01#,207.54,207.54,200.753,202.6,472035
#2013-05-02#,196,203.61,196,202.7,405825
#2013-05-03#,205.93,219.77,203.86,215.25,428554
#2013-05-06#,214.82,221.65,214.65,221.65,326526
#2013-05-07#,221.22,221.29,216.55,220.76,381249
#2013-05-08#,220.33,224.99,219.45,224.99,205547
#2013-05-09#,223.95,225.66,221.43,223.41,134165
#2013-05-10#,224.19,227.19,223.38,226.62,136202
#2013-05-13#,225.85,225.93,223.18,224.18,114769
#2013-05-14#,224.63,227.01,224.11,226.71,123573
#2013-05-15#,226.39,229.68,226.39,228,170504
#2013-05-16#,224.88,226.8,220.524,221.19,331498
#2013-05-17#,222.59,224.2,221.05,224.01,168795
#2013-05-20#,223.46,225.63,222.07,223.11,116922
#2013-05-21#,223.15,224.32,222.22,223.39,105813
#2013-05-22#,223.17,224.74,219.49,220.3,134553
#2013-05-23#,217.51,222.17,216,222.06,138373
#2013-05-24#,220.44,222.27,218.71,221.97,138197
#2013-05-27#,220.44,222.27,218.71,221.97,138197
#2013-05-28#,225.15,227.1,223.86,225.85,159791
#2013-05-29#,223.64,225.22,221.34,222.55,151949
#2013-05-30#,222.91,225.18,222.52,224.32,202587
#2013-05-31#,223.04,224.63,218.18,218.26,161183
#2013-06-03#,218.69,219.63,212.78,218.1,216265
#2013-06-04#,218.57,219.81,215.13,215.68,208322
#2013-06-05#,215.4,216.12,211.86,212.16,110121
